"prior_samples","past_leakage","T1_level_percent","T1_percent","T2_percent","optimal_samples"
9000,12,95,0.209095327,0.7,649.7857665
9000,13,95,0.222757952,0.7,680.1883057
9000,14,95,0.236325424,0.7,713.7785406
9000,15,95,0.249807592,0.7,747.3455998
9000,16,95,0.263212716,0.7,784.6251765
9000,17,95,0.276547798,0.7,824.5104693
9000,18,95,0.28981884,0.7,867.478745
9000,19,95,0.303031034,0.7,913.853243
9000,20,95,0.316188902,0.7,963.7322342
9000,21,95,0.329296414,0.7,1017.887093
9000,22,95,0.342357081,0.7,1075.884059
9000,23,95,0.355374022,0.7,1139.788373
9000,24,95,0.368350021,0.7,1209.001468
9000,25,95,0.381287583,0.7,1284.413325
9000,26,95,0.394188964,0.7,1367.368592
9000,27,95,0.407056207,0.7,1458.112324
9000,0,95,0.021338568,0.8,337.888722
9000,1,95,0.043406938,0.8,352.478807
9000,2,95,0.061488979,0.8,366.0203075
9000,3,95,0.078131099,0.8,379.5896077
9000,4,95,0.093968425,0.8,393.3827767
9000,5,95,0.10927391,0.8,407.7759223
9000,6,95,0.124194307,0.8,422.2091817
9000,7,95,0.138819231,0.8,438.1932328
9000,8,95,0.153208147,0.8,454.6003945
9000,9,95,0.167402901,0.8,471.3969312
9000,10,95,0.181434263,0.8,489.2867753
9000,11,95,0.195325638,0.8,508.0422627
9000,12,95,0.209095327,0.8,527.5052931
9000,13,95,0.222757952,0.8,548.5804513
9000,14,95,0.236325424,0.8,570.6194531
9000,15,95,0.249807592,0.8,593.8647538
9000,16,95,0.263212716,0.8,618.5158027
9000,17,95,0.276547798,0.8,644.428432
9000,18,95,0.28981884,0.8,672.3071563
9000,19,95,0.303031034,0.8,701.6928746
9000,20,95,0.316188902,0.8,732.9855446
9000,21,95,0.329296414,0.8,766.2382305
9000,22,95,0.342357081,0.8,802.1626866
9000,23,95,0.355374022,0.8,839.705391
9000,24,95,0.368350021,0.8,880.5750134
9000,25,95,0.381287583,0.8,924.1720909
9000,26,95,0.394188964,0.8,971.3354776
9000,27,95,0.407056207,0.8,1022.20926
9000,0,95,0.021338568,0.9,300.3256443
9000,1,95,0.043406938,0.9,311.2598557
9000,2,95,0.061488979,0.9,321.8553749
9000,3,95,0.078131099,0.9,332.3494068
9000,4,95,0.093968425,0.9,343.0649106
9000,5,95,0.10927391,0.9,354.0126349
9000,6,95,0.124194307,0.9,365.0902426
9000,7,95,0.138819231,0.9,377.0975581
9000,8,95,0.153208147,0.9,389.5094147
9000,9,95,0.167402901,0.9,402.0107478
9000,10,95,0.181434263,0.9,415.2743475
9000,11,95,0.195325638,0.9,429.0834772
9000,12,95,0.209095327,0.9,443.4150567
9000,13,95,0.222757952,0.9,458.6194666
9000,14,95,0.236325424,0.9,474.3740097
9000,15,95,0.249807592,0.9,491.0027264
9000,16,95,0.263212716,0.9,508.3447079
9000,17,95,0.276547798,0.9,526.6870925
9000,18,95,0.28981884,0.9,545.8754302
9000,19,95,0.303031034,0.9,565.8002099
9000,20,95,0.316188902,0.9,587.4396523
9000,21,95,0.329296414,0.9,609.4029222
9000,22,95,0.342357081,0.9,633.6515658
9000,23,95,0.355374022,0.9,658.8454047
9000,24,95,0.368350021,0.9,685.1961703
9000,25,95,0.381287583,0.9,713.4943126
9000,26,95,0.394188964,0.9,743.4721516
9000,27,95,0.407056207,0.9,775.1884172
9000,0,95,0.021338568,1,269.5958929
9000,1,95,0.043406938,1,278.6174033
9000,2,95,0.061488979,1,287.1250978
9000,3,95,0.078131099,1,295.5172472
9000,4,95,0.093968425,1,304.0225521
9000,5,95,0.10927391,1,312.6805961
9000,6,95,0.124194307,1,321.2995822
9000,7,95,0.138819231,1,330.7979478
9000,8,95,0.153208147,1,340.2568308
9000,9,95,0.167402901,1,350.1160241
9000,10,95,0.181434263,1,360.4047241
9000,11,95,0.195325638,1,370.8973715
9000,12,95,0.209095327,1,381.8853976
9000,13,95,0.222757952,1,393.2981929
9000,14,95,0.236325424,1,405.2696327
9000,15,95,0.249807592,1,417.6168178
9000,16,95,0.263212716,1,430.4690207
9000,17,95,0.276547798,1,443.9800184
9000,18,95,0.28981884,1,458.198725
9000,19,95,0.303031034,1,472.6921776
9000,20,95,0.316188902,1,488.0895656
9000,21,95,0.329296414,1,504.4749462
9000,22,95,0.342357081,1,521.3673617
9000,23,95,0.355374022,1,539.1314205
9000,24,95,0.368350021,1,557.1795281
9000,25,95,0.381287583,1,577.3780186
9000,26,95,0.394188964,1,597.9861158
9000,27,95,0.407056207,1,619.6597933
9000,0,96,0.023429296,0.4,728.9514173
9000,1,96,0.046163796,0.4,827.5045575
9000,2,96,0.064675201,0.4,915.5068751
9000,3,96,0.081661579,0.4,1003.728548
9000,4,96,0.097794937,0.4,1096.770523
9000,5,96,0.113364245,0.4,1198.102919
9000,6,96,0.128524957,0.4,1307.698815
9000,7,96,0.14337205,0.4,1428.890304
9000,8,96,0.15796857,0.4,1561.92308
9000,9,96,0.1723589,0.4,1712.622802
9000,10,96,0.186575684,0.4,1881.582617
9000,11,96,0.200643759,0.4,2076.266459
9000,12,96,0.214582547,0.4,2297.675901
9000,13,96,0.228407573,0.4,2554.119207
9000,14,96,0.242131481,0.4,2854.557205
9000,15,96,0.25576473,0.4,3210.085967
9000,16,96,0.269316091,0.4,3634.363254
9000,17,96,0.282793003,0.4,4150.788326
9000,18,96,0.296201841,0.4,4789.010415
9000,19,96,0.309548118,0.4,5595.833542
9000,20,96,0.322836641,0.4,6639.1007
9000,21,96,0.336071627,0.4,8039.064768
9000,22,96,0.349256807,0.4,10003.0807
9000,0,96,0.023429296,0.5,579.7506725
9000,1,96,0.046163796,0.5,647.2926051
9000,2,96,0.064675201,0.5,704.6221493
9000,3,96,0.081661579,0.5,760.8686918
9000,4,96,0.097794937,0.5,818.0202115
9000,5,96,0.113364245,0.5,877.7378526
9000,6,96,0.128524957,0.5,942.8892248
9000,7,96,0.14337205,0.5,1008.111521
9000,8,96,0.15796857,0.5,1080.447767
9000,9,96,0.1723589,0.5,1158.560044
9000,10,96,0.186575684,0.5,1243.508455
9000,11,96,0.200643759,0.5,1336.215296
9000,12,96,0.214582547,0.5,1437.807621
9000,13,96,0.228407573,0.5,1549.918531
9000,14,96,0.242131481,0.5,1674.112954
9000,15,96,0.25576473,0.5,1811.97835
9000,16,96,0.269316091,0.5,1967.07703
9000,17,96,0.282793003,0.5,2130.352412
9000,18,96,0.296201841,0.5,2338.432514
9000,19,96,0.309548118,0.5,2563.332149
9000,20,96,0.322836641,0.5,2821.846096
9000,21,96,0.336071627,0.5,3120.951343
9000,22,96,0.349256807,0.5,3471.598942
9000,23,96,0.362395494,0.5,3885.003247
9000,24,96,0.375490649,0.5,4382.464944
9000,25,96,0.388544931,0.5,4981.185924
9000,26,96,0.401560739,0.5,5724.087218
9000,27,96,0.414540246,0.5,6659.885033
9000,0,96,0.023429296,0.6,481.1447724
9000,1,96,0.046163796,0.6,531.1660369
9000,2,96,0.064675201,0.6,572.3628819
9000,3,96,0.081661579,0.6,611.963486
9000,4,96,0.097794937,0.6,651.0450278
9000,5,96,0.113364245,0.6,691.3330112
9000,6,96,0.128524957,0.6,732.712738
9000,7,96,0.14337205,0.6,776.2127862
9000,8,96,0.15796857,0.6,821.8964787
9000,9,96,0.1723589,0.6,870.1924669
9000,10,96,0.186575684,0.6,921.3628556
9000,11,96,0.200643759,0.6,976.3034802
9000,12,96,0.214582547,0.6,1034.946658
9000,13,96,0.228407573,0.6,1097.806603
9000,14,96,0.242131481,0.6,1165.683894
9000,15,96,0.25576473,0.6,1238.934518
9000,16,96,0.269316091,0.6,1318.009692
9000,17,96,0.282793003,0.6,1404.72662
9000,18,96,0.296201841,0.6,1499.379771
9000,19,96,0.309548118,0.6,1602.481133
9000,20,96,0.322836641,0.6,1716.527077
9000,21,96,0.336071627,0.6,1841.190448
9000,22,96,0.349256807,0.6,1981.534236
9000,23,96,0.362395494,0.6,2136.074657
9000,24,96,0.375490649,0.6,2310.523366
9000,25,96,0.388544931,0.6,2506.548537
9000,26,96,0.401560739,0.6,2726.929894
9000,27,96,0.414540246,0.6,2979.36207
9000,0,96,0.023429296,0.7,411.1367468
9000,1,96,0.046163796,0.7,450.2299935
9000,2,96,0.064675201,0.7,481.7232941
9000,3,96,0.081661579,0.7,511.2950265
9000,4,96,0.097794937,0.7,540.1875881
9000,5,96,0.113364245,0.7,569.3775709
9000,6,96,0.128524957,0.7,599.1215228
9000,7,96,0.14337205,0.7,629.8311415
9000,8,96,0.15796857,0.7,661.7088374
9000,9,96,0.1723589,0.7,694.7827645
9000,10,96,0.186575684,0.7,729.522505
9000,11,96,0.200643759,0.7,766.2118745
9000,12,96,0.214582547,0.7,804.4941112
9000,13,96,0.228407573,0.7,845.3286813
9000,14,96,0.242131481,0.7,887.7487678
9000,15,96,0.25576473,0.7,933.1365293
9000,16,96,0.269316091,0.7,981.6640953
9000,17,96,0.282793003,0.7,1033.609184
9000,18,96,0.296201841,0.7,1088.574187
9000,19,96,0.309548118,0.7,1147.938489
9000,20,96,0.322836641,0.7,1211.978459
9000,21,96,0.336071627,0.7,1281.581666
9000,22,96,0.349256807,0.7,1354.553921
9000,23,96,0.362395494,0.7,1434.768175
9000,24,96,0.375490649,0.7,1521.97451
9000,25,96,0.388544931,0.7,1616.830455
9000,26,96,0.401560739,0.7,1720.524647
9000,27,96,0.414540246,0.7,1833.93316
9000,0,96,0.023429296,0.8,358.7487178
9000,1,96,0.046163796,0.8,390.5847261
9000,2,96,0.064675201,0.8,415.7251174
9000,3,96,0.081661579,0.8,438.9274719
9000,4,96,0.097794937,0.8,461.3656744
9000,5,96,0.113364245,0.8,483.6854859
9000,6,96,0.128524957,0.8,506.3365937
9000,7,96,0.14337205,0.8,529.3276732
9000,8,96,0.15796857,0.8,552.9945
9000,9,96,0.1723589,0.8,577.318333
9000,10,96,0.186575684,0.8,602.5669259
9000,11,96,0.200643759,0.8,628.7585428
9000,12,96,0.214582547,0.8,655.9568172
9000,13,96,0.228407573,0.8,684.4729372
9000,14,96,0.242131481,0.8,714.3230993
9000,15,96,0.25576473,0.8,745.4773128
9000,16,96,0.269316091,0.8,778.294023
9000,17,96,0.282793003,0.8,812.8302037
9000,18,96,0.296201841,0.8,849.361288
9000,19,96,0.309548118,0.8,887.9325742
9000,20,96,0.322836641,0.8,928.6704822
9000,21,96,0.336071627,0.8,971.4932161
9000,22,96,0.349256807,0.8,1017.963181
9000,23,96,0.362395494,0.8,1066.815338
9000,24,96,0.375490649,0.8,1119.074641
9000,25,96,0.388544931,0.8,1174.700781
9000,26,96,0.401560739,0.8,1234.376558
9000,27,96,0.414540246,0.8,1298.358816
9000,0,96,0.023429296,0.9,318.1967018
9000,1,96,0.046163796,0.9,344.8531842
9000,2,96,0.064675201,0.9,365.136103
9000,3,96,0.081661579,0.9,384.3268542
9000,4,96,0.097794937,0.9,402.4542863
9000,5,96,0.113364245,0.9,420.1571004
9000,6,96,0.128524957,0.9,438.2055067
9000,7,96,0.14337205,0.9,456.2290433
9000,8,96,0.15796857,0.9,474.6194769
9000,9,96,0.1723589,0.9,493.3704376
9000,10,96,0.186575684,0.9,512.6774243
9000,11,96,0.200643759,0.9,532.4843241
9000,12,96,0.214582547,0.9,552.9061949
9000,13,96,0.228407573,0.9,575.0867349
9000,14,96,0.242131481,0.9,596.2195508
9000,15,96,0.25576473,0.9,619.0604911
9000,16,96,0.269316091,0.9,642.9267144
9000,17,96,0.282793003,0.9,667.7494956
9000,18,96,0.296201841,0.9,693.7803983
9000,19,96,0.309548118,0.9,720.8592181
9000,20,96,0.322836641,0.9,749.3840019
9000,21,96,0.336071627,0.9,779.4026763
9000,22,96,0.349256807,0.9,810.6543641
9000,23,96,0.362395494,0.9,843.461904
9000,24,96,0.375490649,0.9,878.3151057
9000,25,96,0.388544931,0.9,914.9580905
9000,26,96,0.401560739,0.9,953.7810149
9000,27,96,0.414540246,0.9,994.7166268
9000,0,96,0.023429296,1,285.8147389
9000,1,96,0.046163796,1,309.0100426
9000,2,96,0.064675201,1,326.3291354
9000,3,96,0.081661579,1,341.6682515
9000,4,96,0.097794937,1,356.8403675
9000,5,96,0.113364245,1,371.4485881
9000,6,96,0.128524957,1,386.0183991
9000,7,96,0.14337205,1,400.6805545
9000,8,96,0.15796857,1,415.861749
9000,9,96,0.1723589,1,430.5752282
9000,10,96,0.186575684,1,445.6727712
9000,11,96,0.200643759,1,461.3737801
9000,12,96,0.214582547,1,478.9220301
9000,13,96,0.228407573,1,493.9787749
9000,14,96,0.242131481,1,510.9300865
9000,15,96,0.25576473,1,528.5573783
9000,16,96,0.269316091,1,546.06852
9000,17,96,0.282793003,1,565.5305874
9000,18,96,0.296201841,1,584.9379635
9000,19,96,0.309548118,1,605.6498407
9000,20,96,0.322836641,1,626.0882116
9000,21,96,0.336071627,1,648.2504734
9000,22,96,0.349256807,1,671.1056112
9000,23,96,0.362395494,1,694.9462899
9000,24,96,0.375490649,1,719.7438678
9000,25,96,0.388544931,1,745.8705172
9000,26,96,0.401560739,1,773.0767795
9000,27,96,0.414540246,1,801.586319
9500,0,94,0.018615591,0.4,656.9908137
9500,1,94,0.038977007,0.4,670.2358857
9500,2,94,0.055758495,0.4,704.5867627
9500,3,94,0.071245742,0.4,742.19312
9500,4,94,0.086009989,0.4,784.9465136
9500,5,94,0.100296664,0.4,833.6251038
9500,6,94,0.114237666,0.4,890.5421362
9500,7,94,0.127913512,0.4,953.8886348
9500,8,94,0.141377612,0.4,1024.495499
9500,9,94,0.154667543,0.4,1106.983128
9500,10,94,0.167810928,0.4,1199.765207
9500,11,94,0.180828778,0.4,1305.917579
9500,12,94,0.193737514,0.4,1427.166161
9500,13,94,0.20655026,0.4,1567.92442
9500,14,94,0.2192777,0.4,1730.266368
9500,15,94,0.231928671,0.4,1918.877605
9500,16,94,0.244510581,0.4,2143.17423
9500,17,94,0.257029713,0.4,2407.219913
9500,18,94,0.269491449,0.4,2725.146573
9500,19,94,0.281900444,0.4,3107.589624
9500,20,94,0.294260754,0.4,3578.584921
9500,21,94,0.30657594,0.4,4166.002927
9500,22,94,0.318849149,0.4,4915.098586
9500,23,94,0.331083176,0.4,5892.229295
9500,24,94,0.34328052,0.4,7215.858188
9500,25,94,0.355443424,0.4,9086.031402
9500,26,94,0.367573912,0.4,11904.11219
9500,27,94,0.379673816,0.4,152.6106646
9500,28,94,0.3917448,0.4,150.0093477
9500,0,94,0.018615591,0.5,527.6081339
9500,1,94,0.038977007,0.5,527.3958715
9500,2,94,0.055758495,0.5,545.2490129
9500,3,94,0.071245742,0.5,563.5493893
9500,4,94,0.086009989,0.5,586.2650661
9500,5,94,0.100296664,0.5,613.0008881
9500,6,94,0.114237666,0.5,640.6768147
9500,7,94,0.127913512,0.5,672.6183213
9500,8,94,0.141377612,0.5,707.9427006
9500,9,94,0.154667543,0.5,747.3598285
9500,10,94,0.167810928,0.5,790.1584666
9500,11,94,0.180828778,0.5,839.2472699
9500,12,94,0.193737514,0.5,892.8839208
9500,13,94,0.20655026,0.5,952.6757224
9500,14,94,0.2192777,0.5,1018.812889
9500,15,94,0.231928671,0.5,1092.32402
9500,16,94,0.244510581,0.5,1176.49099
9500,17,94,0.257029713,0.5,1270.263031
9500,18,94,0.269491449,0.5,1375.142287
9500,19,94,0.281900444,0.5,1495.315444
9500,20,94,0.294260754,0.5,1633.251965
9500,21,94,0.30657594,0.5,1786.249503
9500,22,94,0.318849149,0.5,1965.215901
9500,23,94,0.331083176,0.5,2171.665852
9500,24,94,0.34328052,0.5,2412.462995
9500,25,94,0.355443424,0.5,2694.013633
9500,26,94,0.367573912,0.5,3029.2381
9500,27,94,0.379673816,0.5,3429.340475
9500,28,94,0.3917448,0.5,3916.087205
9500,0,94,0.018615591,0.6,440.6702515
9500,1,94,0.038977007,0.6,440.5452094
9500,2,94,0.055758495,0.6,440.4161061
9500,3,94,0.071245742,0.6,453.0848229
9500,4,94,0.086009989,0.6,465.9633566
9500,5,94,0.100296664,0.6,481.2980088
9500,6,94,0.114237666,0.6,498.2357748
9500,7,94,0.127913512,0.6,516.6243852
9500,8,94,0.141377612,0.6,536.7430337
9500,9,94,0.154667543,0.6,558.870705
9500,10,94,0.167810928,0.6,583.0820146
9500,11,94,0.180828778,0.6,609.4915493
9500,12,94,0.193737514,0.6,638.1191012
9500,13,94,0.20655026,0.6,670.8164718
9500,14,94,0.2192777,0.6,706.9066572
9500,15,94,0.231928671,0.6,741.9068886
9500,16,94,0.244510581,0.6,783.1068032
9500,17,94,0.257029713,0.6,829.4524772
9500,18,94,0.269491449,0.6,877.8090145
9500,19,94,0.281900444,0.6,932.1368146
9500,20,94,0.294260754,0.6,992.4781021
9500,21,94,0.30657594,0.6,1058.837997
9500,22,94,0.318849149,0.6,1132.303558
9500,23,94,0.331083176,0.6,1213.760781
9500,24,94,0.34328052,0.6,1308.534856
9500,25,94,0.355443424,0.6,1405.987962
9500,26,94,0.367573912,0.6,1519.737142
9500,27,94,0.379673816,0.6,1647.498508
9500,28,94,0.3917448,0.6,1792.046312
9500,0,94,0.018615591,0.7,378.2291074
9500,1,94,0.038977007,0.7,378.1493621
9500,2,94,0.055758495,0.7,378.0673675
9500,3,94,0.071245742,0.7,377.9830258
9500,4,94,0.086009989,0.7,387.0422371
9500,5,94,0.100296664,0.7,396.5028705
9500,6,94,0.114237666,0.7,406.8636168
9500,7,94,0.127913512,0.7,418.0929237
9500,8,94,0.141377612,0.7,432.184281
9500,9,94,0.154667543,0.7,444.2383285
9500,10,94,0.167810928,0.7,459.0193322
9500,11,94,0.180828778,0.7,475.1027709
9500,12,94,0.193737514,0.7,492.464929
9500,13,94,0.20655026,0.7,511.2447046
9500,14,94,0.2192777,0.7,531.4460096
9500,15,94,0.231928671,0.7,553.3103302
9500,16,94,0.244510581,0.7,577.5224196
9500,17,94,0.257029713,0.7,602.8546882
9500,18,94,0.269491449,0.7,630.2067711
9500,19,94,0.281900444,0.7,660.1402713
9500,20,94,0.294260754,0.7,692.7042016
9500,21,94,0.30657594,0.7,727.7842903
9500,22,94,0.318849149,0.7,766.0311662
9500,23,94,0.331083176,0.7,807.3610398
9500,24,94,0.34328052,0.7,852.12165
9500,25,94,0.355443424,0.7,901.7987086
9500,26,94,0.367573912,0.7,956.0697232
9500,27,94,0.379673816,0.7,1014.422385
9500,28,94,0.3917448,0.7,1078.671571
9500,0,94,0.018615591,0.8,331.2076033
9500,1,94,0.038977007,0.8,331.1536804
9500,2,94,0.055758495,0.8,331.0984158
9500,3,94,0.071245742,0.8,331.0417593
9500,4,94,0.086009989,0.8,330.9836612
9500,5,94,0.100296664,0.8,330.9240639
9500,6,94,0.114237666,0.8,343.1541339
9500,7,94,0.127913512,0.8,350.6797338
9500,8,94,0.141377612,0.8,358.6597257
9500,9,94,0.154667543,0.8,367.6221045
9500,10,94,0.167810928,0.8,377.3561706
9500,11,94,0.180828778,0.8,387.6455263
9500,12,94,0.193737514,0.8,398.8694151
9500,13,94,0.20655026,0.8,410.9344982
9500,14,94,0.2192777,0.8,423.8718824
9500,15,94,0.231928671,0.8,437.7558828
9500,16,94,0.244510581,0.8,452.6956619
9500,17,94,0.257029713,0.8,468.0067007
9500,18,94,0.269491449,0.8,485.5436865
9500,19,94,0.281900444,0.8,504.0077289
9500,20,94,0.294260754,0.8,523.6041291
9500,21,94,0.30657594,0.8,544.4224197
9500,22,94,0.318849149,0.8,567.2013915
9500,23,94,0.331083176,0.8,591.5019722
9500,24,94,0.34328052,0.8,617.5839785
9500,25,94,0.355443424,0.8,645.533987
9500,26,94,0.367573912,0.8,675.5950578
9500,27,94,0.379673816,0.8,710.6437016
9500,28,94,0.3917448,0.8,743.1077826
9500,0,94,0.018615591,0.9,294.5208521
9500,1,94,0.038977007,0.9,294.4827113
9500,2,94,0.055758495,0.9,294.4437212
9500,3,94,0.071245742,0.9,294.4038559
9500,4,94,0.086009989,0.9,294.3630934
9500,5,94,0.100296664,0.9,294.3213947
9500,6,94,0.114237666,0.9,294.2786993
9500,7,94,0.127913512,0.9,301.869933
9500,8,94,0.141377612,0.9,307.026546
9500,9,94,0.154667543,0.9,313.0413132
9500,10,94,0.167810928,0.9,319.4335074
9500,11,94,0.180828778,0.9,326.6389127
9500,12,94,0.193737514,0.9,333.9452003
9500,13,94,0.20655026,0.9,342.2886909
9500,14,94,0.2192777,0.9,351.0485378
9500,15,94,0.231928671,0.9,360.3682662
9500,16,94,0.244510581,0.9,370.6784173
9500,17,94,0.257029713,0.9,380.9051739
9500,18,94,0.269491449,0.9,392.1094808
9500,19,94,0.281900444,0.9,404.2875025
9500,20,94,0.294260754,0.9,417.0770679
9500,21,94,0.30657594,0.9,430.5993146
9500,22,94,0.318849149,0.9,445.1887045
9500,23,94,0.331083176,0.9,460.6348437
9500,24,94,0.34328052,0.9,477.0877548
9500,25,94,0.355443424,0.9,494.7034719
9500,26,94,0.367573912,0.9,513.4117246
9500,27,94,0.379673816,0.9,533.2687505
9500,28,94,0.3917448,0.9,554.5434509
9500,0,94,0.018615591,1,265.0986056
9500,1,94,0.038977007,1,265.0706476
9500,2,94,0.055758495,1,265.042127
9500,3,94,0.071245742,1,265.0130271
9500,4,94,0.086009989,1,264.9833304
9500,5,94,0.100296664,1,264.9530186
9500,6,94,0.114237666,1,264.922073
9500,7,94,0.127913512,1,264.8904763
9500,8,94,0.141377612,1,264.8582003
9500,9,94,0.154667543,1,272.8761388
9500,10,94,0.167810928,1,277.3747769
9500,11,94,0.180828778,1,281.6607832
9500,12,94,0.193737514,1,287.0032353
9500,13,94,0.20655026,1,292.6835352
9500,14,94,0.2192777,1,298.8472676
9500,15,94,0.231928671,1,305.3521906
9500,16,94,0.244510581,1,312.2028
9500,17,94,0.257029713,1,319.5529882
9500,18,94,0.269491449,1,327.4598756
9500,19,94,0.281900444,1,335.6478725
9500,20,94,0.294260754,1,344.2242699
9500,21,94,0.30657594,1,353.7274583
9500,22,94,0.318849149,1,363.841967
9500,23,94,0.331083176,1,374.0875952
9500,24,94,0.34328052,1,385.1079595
9500,25,94,0.355443424,1,396.279124
9500,26,94,0.367573912,1,409.2480197
9500,27,94,0.379673816,1,422.420338
9500,28,94,0.3917448,1,436.4183361
9500,0,95,0.020215629,0.4,684.6150277
9500,1,95,0.041122772,0.4,741.0781466
9500,2,95,0.058253404,0.4,797.2343976
9500,3,95,0.074019917,0.4,856.5738581
9500,4,95,0.089024009,0.4,920.5792001
9500,5,95,0.103524267,0.4,990.619978
9500,6,95,0.11765972,0.4,1067.517693
9500,7,95,0.131515263,0.4,1152.647604
9500,8,95,0.145147232,0.4,1247.88507
9500,9,95,0.158595271,0.4,1353.123145
9500,10,95,0.171888527,0.4,1472.185592
9500,11,95,0.185049177,0.4,1607.74398
9500,12,95,0.198094555,0.4,1759.673851
9500,13,95,0.211038515,0.4,1934.756535
9500,14,95,0.223892339,0.4,2138.384491
9500,15,95,0.236665359,0.4,2371.523801
9500,16,95,0.249365397,0.4,2647.076669
9500,17,95,0.26199909,0.4,2971.883517
9500,18,95,0.274572124,0.4,3359.089047
9500,19,95,0.287089413,0.4,3834.223449
9500,20,95,0.299555244,0.4,4416.440293
9500,21,95,0.311973379,0.4,5148.133756
9500,22,95,0.324347142,0.4,6088.013995
9500,23,95,0.336679487,0.4,7333.85314
9500,24,95,0.348973054,0.4,9058.833021
9500,25,95,0.361230214,0.4,11554.25837
9500,26,95,0.373453104100842,0.4,499.999945489132
9500,27,95,0.385643660491996,0.4,499.999945489132
9500,0,95,0.020215629,0.5,545.7117099
9500,1,95,0.041122772,0.5,580.1393646
9500,2,95,0.058253404,0.5,615.2648031
9500,3,95,0.074019917,0.5,650.952947
9500,4,95,0.089024009,0.5,688.6815494
9500,5,95,0.103524267,0.5,728.7752409
9500,6,95,0.11765972,0.5,771.8545881
9500,7,95,0.131515263,0.5,818.2161856
9500,8,95,0.145147232,0.5,868.3417276
9500,9,95,0.158595271,0.5,922.855829
9500,10,95,0.171888527,0.5,981.8046929
9500,11,95,0.185049177,0.5,1046.568504
9500,12,95,0.198094555,0.5,1117.214087
9500,13,95,0.211038515,0.5,1195.187788
9500,14,95,0.223892339,0.5,1281.222783
9500,15,95,0.236665359,0.5,1376.083985
9500,16,95,0.249365397,0.5,1482.006381
9500,17,95,0.26199909,0.5,1599.905005
9500,18,95,0.274572124,0.5,1732.665508
9500,19,95,0.287089413,0.5,1881.091739
9500,20,95,0.299555244,0.5,2049.949574
9500,21,95,0.311973379,0.5,2242.350316
9500,22,95,0.324347142,0.5,2464.149107
9500,23,95,0.336679487,0.5,2715.864952
9500,24,95,0.348973054,0.5,3013.237298
9500,25,95,0.361230214,0.5,3360.691009
9500,26,95,0.373453104,0.5,3773.098223
9500,27,95,0.38564366,0.5,4267.535768
9500,28,95,0.397803643,0.5,4873.731449
